train_id,engine_temperature,brake_pressure,vibration,wheel_condition,engine_hours,last_service_days,maintenance_count,failure
33,81.32,94.11,5.87,75,10723,260,5,0
479,89.33,98.74,2.5,72,12719,129,0,0
1317,65.47,100.15,3.24,82,10373,94,3,0
2874,90.54,90.16,2.36,88,13100,270,4,0
1488,100.13,98.03,7.15,80,1044,91,0,1
2534,75.07,97.17,5.92,93,9526,87,11,0
1813,105.35,87.27,5.26,58,8753,288,14,0
1053,88.19,86.99,3.5,89,6614,62,7,1
1899,85.2,78.41,5.28,83,7467,207,12,0
2787,75.27,90.5,4.06,58,12268,158,3,0
3004,97.28,97.14,3.62,72,6423,161,11,1
253,85.21,103.58,5.97,64,14565,347,0,0
1742,96.76,95.38,3.82,60,12031,78,7,1
2621,56.14,100.58,5.39,81,6423,55,12,0
564,77.69,83.62,2.4,62,2358,316,10,1
30,90.49,100.62,6.64,87,2042,214,6,0
1123,80.02,96.84,5.32,80,8707,239,6,0
638,82.36,93.89,1.96,89,13406,353,6,1
833,80.21,90.33,3.27,67,1925,84,11,0
3048,77.79,84.86,4.29,76,8239,295,5,1
2581,90.7,90.66,3.69,90,2401,223,7,0
94,103.6,86.24,4.01,87,7623,27,13,0
1979,88.12,91.48,5.7,98,10409,61,8,0
1458,90.43,91.72,4.99,57,10593,256,11,1
1369,69.04,105.71,2.94,63,13150,163,1,0
1146,85.11,106.02,4.2,86,8233,349,1,1
300,84.16,103.53,5.65,85,1467,315,0,1
2271,100.31,108.51,3.32,70,8873,96,12,0
144,104.91,91.38,5.54,69,6424,283,9,1
874,93.3,94.17,4.22,94,13934,131,6,0
2146,71.83,90.05,4.84,55,9725,109,1,0
3073,94.14,114.92,3.62,84,3927,263,2,0
1528,86.58,93.02,4.83,65,9296,94,2,0
1179,85.62,109.52,4.61,79,9093,252,4,1
82,81.94,97.71,7.53,84,10387,318,10,0
481,71.35,103.48,3.78,53,8137,1,4,0
83,114.53,92.8,4.77,86,5824,55,6,1
147,82.97,97.36,5.47,87,13195,289,12,1
1418,80.0,94.8,5.86,82,2355,277,0,0
3059,86.66,98.71,1.69,65,1053,291,4,0
289,74.46,94.42,4.04,73,13954,231,0,0
828,74.68,102.53,3.08,76,6210,74,7,0
2391,84.91,100.36,1.79,73,1359,214,2,1
2715,101.38,99.17,1.29,64,9492,53,12,1
1520,61.74,105.1,4.82,98,2881,134,2,0
2969,89.99,106.51,4.02,97,12542,274,0,0
1903,83.34,98.49,4.36,68,4436,102,14,1
3150,77.82,96.76,4.99,79,5358,294,11,0
325,102.73,98.57,3.87,95,14894,75,7,0
1174,79.12,91.09,4.59,61,2415,343,9,0
983,64.55,100.33,3.38,74,13620,83,10,0
1284,63.68,94.77,0.6,97,3103,202,12,0
986,84.51,101.09,2.53,83,2662,160,3,1
3144,96.57,83.36,5.18,74,13462,11,1,1
1411,65.66,91.3,3.37,85,2732,359,12,0
2449,79.9,95.44,5.03,99,10125,216,13,0
366,91.33,88.53,4.2,80,14492,218,7,1
1431,75.9,101.06,3.13,59,1557,283,12,0
1077,85.04,87.41,5.5,96,8968,44,8,0
3164,88.73,98.09,3.53,98,6846,316,1,0
2157,99.23,92.06,3.17,65,12808,12,13,0
648,96.01,93.73,4.61,53,3971,251,14,1
942,90.59,102.16,6.97,96,7971,360,6,1
1756,80.56,73.9,2.46,53,3001,295,2,0
1170,53.05,94.45,4.07,85,9123,95,3,0
1802,87.76,89.62,5.66,81,9813,13,1,0
1092,83.27,90.16,2.35,89,4203,334,10,0
523,85.8,87.43,4.95,70,1076,49,14,0
274,95.76,90.99,4.99,62,7148,308,9,1
2674,84.65,90.81,3.75,92,1578,143,0,0
2400,96.86,90.01,5.57,74,11817,66,9,0
1173,87.43,101.03,3.43,70,13954,42,3,0
2460,91.24,88.78,3.71,52,9757,137,10,1
339,78.77,100.6,3.94,99,9268,268,4,0
1067,77.46,108.84,2.17,78,12428,123,9,0
1521,93.5,99.85,3.29,78,1192,266,2,0
3090,56.28,103.84,4.09,67,3658,177,13,0
241,78.44,91.14,3.78,66,2724,349,8,0
529,84.26,89.4,5.62,63,1270,247,2,1
629,75.42,98.68,2.33,64,3828,211,10,0
2748,88.32,83.51,4.72,60,9960,128,2,0
2719,90.83,88.29,3.59,51,2629,181,1,0
1694,86.61,88.16,3.57,88,10757,171,13,0
837,88.0,94.48,5.54,67,1098,279,6,0
1803,94.38,114.78,4.14,92,10580,207,4,0
2089,95.63,91.07,7.0,100,6763,153,2,1
1947,102.49,103.02,2.69,54,4268,5,0,1
793,86.27,99.54,2.44,63,11636,111,0,0
1904,70.95,95.81,1.81,76,11552,199,14,1
1745,85.22,90.3,4.18,71,5899,224,2,0
1132,56.73,99.81,3.23,82,12858,357,2,1
2286,79.39,93.34,4.62,97,3833,160,3,0
658,84.69,100.22,3.06,99,10541,227,13,0
77,91.71,91.46,5.84,95,6018,135,11,0
774,92.97,98.02,3.4,98,12971,133,6,0
1644,87.06,108.65,3.0,79,13150,222,4,0
1207,86.55,107.81,5.45,75,8756,310,6,0
2087,116.85,97.4,3.04,76,8816,157,14,1
1066,89.87,93.01,4.45,79,9064,257,10,0
1456,81.28,100.32,5.37,50,1604,88,12,0
2126,80.59,92.87,4.17,66,4225,307,11,0
2957,89.18,98.21,5.21,86,1626,133,5,0
1011,83.94,104.05,2.43,72,7986,255,3,0
2123,100.77,107.7,4.32,66,10413,237,1,0
2426,78.19,104.97,3.14,87,14855,78,8,0
2847,72.91,100.46,4.12,85,13485,297,3,1
2464,97.33,88.86,1.78,74,5294,162,11,0
1835,83.58,89.05,4.38,62,1679,145,11,0
2004,100.4,99.23,2.56,90,10941,256,0,0
873,99.83,94.43,5.55,83,10662,243,7,0
1309,68.23,73.71,3.94,65,3757,117,1,1
2140,91.61,86.91,5.65,98,7307,320,14,0
1658,99.07,90.75,2.88,60,9768,297,6,0
2648,88.09,98.46,3.99,81,13764,358,2,1
1602,86.67,89.83,5.22,66,10107,325,8,0
1643,86.15,87.56,3.34,84,4977,355,13,1
1780,87.01,104.67,4.2,52,3825,160,9,0
2815,96.59,96.76,5.79,64,8126,339,7,1
2903,93.66,98.53,4.78,83,13348,117,3,0
2224,89.13,87.64,4.86,53,3703,171,11,0
1200,85.74,96.59,3.59,60,11402,156,11,1
887,87.31,96.17,4.19,90,8360,178,9,0
2623,60.3,107.4,3.11,76,3222,337,14,0
1888,84.51,93.57,2.42,61,13778,165,9,1
119,62.63,98.41,4.89,80,13166,256,8,1
1089,67.6,99.07,3.27,52,13945,150,4,0
2613,91.58,107.2,3.31,59,1799,334,4,1
2975,103.43,82.42,3.66,100,3647,284,8,1
363,91.46,98.72,2.2,92,6317,272,1,0
1280,77.96,110.55,3.7,67,1360,86,10,0
2031,86.85,92.24,5.34,68,3283,90,5,0
932,86.27,87.11,2.12,90,3231,274,2,0
1526,99.47,93.97,3.16,93,2633,50,9,0
2099,86.37,98.67,3.46,82,5331,280,5,0
338,88.03,88.58,5.52,61,6867,277,5,1
2576,76.26,70.0,4.57,67,3491,274,11,0
1248,79.41,83.99,0.55,73,9412,220,4,0
943,75.72,89.95,3.54,55,13645,259,9,1
1334,96.2,93.14,5.56,91,6154,156,5,0
1423,97.13,91.8,3.58,56,7424,218,13,0
1148,97.04,86.06,5.11,89,3621,204,0,0
1933,109.41,96.26,5.55,71,5000,285,10,0
413,77.24,89.73,2.19,77,3604,258,5,0
44,83.23,94.79,6.68,50,9502,287,10,1
295,105.77,77.86,3.81,68,14620,356,10,1
2732,89.5,85.05,5.93,60,8999,146,14,0
1530,91.59,80.32,4.13,97,6090,230,6,0
287,84.28,80.85,2.67,83,12258,221,14,1
2142,91.2,79.25,3.41,95,2585,72,11,0
1670,61.89,107.29,6.9,83,9623,132,0,0
1925,88.12,95.28,4.78,82,12186,120,1,0
859,102.74,80.0,4.63,91,4294,301,7,0
184,82.17,97.34,5.51,57,5935,344,0,0
387,97.31,88.02,6.5,57,9045,2,4,0
938,77.98,94.7,5.0,81,1105,240,4,0
136,98.79,94.62,3.39,88,3700,256,5,0
125,98.6,105.48,3.28,74,2348,320,14,0
2734,82.37,88.94,4.2,56,12233,121,9,1
2962,58.49,92.79,3.97,95,1080,271,7,0
1033,81.03,97.17,1.94,82,13699,360,12,0
2273,89.34,85.3,7.6,52,3591,183,10,0
1865,77.13,95.85,4.92,58,5178,3,5,0
1009,92.93,101.33,4.48,53,1590,308,8,1
2927,86.6,82.11,4.82,95,2754,222,7,0
3169,96.22,89.79,4.46,67,14253,177,3,0
668,77.98,88.71,4.45,77,11830,219,0,1
2756,79.01,95.22,5.82,99,12468,73,4,0
2994,82.15,111.08,4.84,75,2953,319,4,0
2901,86.8,90.35,4.55,74,13612,236,8,0
1728,78.26,104.45,3.47,82,4588,269,0,1
2899,81.0,80.35,3.85,60,8263,294,4,0
719,67.11,94.52,6.48,54,9707,1,13,0
1343,82.77,90.71,4.51,54,7263,210,12,0
206,91.3,96.11,3.88,67,10612,47,10,0
2208,91.96,89.77,2.51,72,10880,96,4,0
2624,109.88,87.7,2.96,72,11606,197,0,0
984,105.33,96.03,1.14,60,12997,311,5,1
1816,78.03,70.06,5.17,63,4101,132,5,0
834,90.16,89.0,6.18,66,13512,38,11,0
1201,79.68,82.14,3.03,63,9884,292,5,0
961,110.83,93.87,5.08,86,11233,180,11,1
1817,76.51,94.81,4.85,58,7941,364,1,0
2485,84.76,99.72,5.04,90,12803,292,13,1
2570,78.96,112.58,1.48,56,9260,186,2,1
1433,90.27,101.29,4.6,79,2917,164,4,1
2622,67.25,84.2,2.34,92,13270,77,14,0
2547,82.4,93.3,2.95,80,1290,21,11,0
1528,87.37,96.17,2.24,95,1701,187,13,1
2032,83.07,106.26,4.46,70,13077,58,11,1
2555,73.03,89.57,4.34,74,10769,237,6,0
2578,75.54,90.96,3.21,91,11458,22,12,0
3119,67.61,89.5,2.35,74,1202,69,3,0
1944,77.01,103.01,3.99,63,3004,190,1,0
2400,95.61,100.84,4.99,58,10424,112,9,0
2337,75.23,92.6,5.66,71,8733,93,8,0
1704,85.94,103.43,2.11,79,10174,97,7,0
1103,86.72,101.23,3.19,78,4641,225,1,0
1285,91.18,98.78,2.53,69,2667,133,0,0
330,101.47,85.77,4.57,76,2574,78,12,0
237,79.26,97.8,3.34,54,8022,72,9,0
1375,72.08,87.26,2.22,82,2989,210,13,0
802,96.56,85.99,4.25,85,7071,134,14,0
530,83.18,89.02,2.99,84,13501,25,10,1
2510,94.9,92.53,4.57,52,5960,96,4,0
3094,84.65,103.79,4.49,58,8904,351,7,1
2078,86.29,92.52,2.39,93,12903,120,13,1
960,82.92,93.2,3.77,55,1630,346,0,1
2332,90.96,97.68,6.18,71,3867,4,2,0
229,72.25,97.38,4.03,82,5176,91,10,0
879,78.13,87.83,1.25,86,10037,116,12,1
941,95.8,104.16,5.15,74,7262,186,12,0
2883,91.8,85.76,3.83,88,9330,40,3,0
989,95.45,99.31,4.03,76,5865,134,2,0
2512,87.81,98.0,3.27,55,2800,120,6,0
1857,91.54,100.16,4.62,73,6379,173,7,0
1689,98.45,98.12,1.35,89,11041,210,12,0
2304,65.55,93.44,3.77,73,13034,301,2,0
410,89.12,89.01,3.25,65,4703,165,10,0
694,88.85,97.82,6.22,76,9467,174,1,0
952,94.7,100.99,6.84,77,10103,273,7,0
301,95.6,116.81,2.44,56,10330,240,5,0
985,77.13,85.05,3.62,51,4881,45,5,1
2995,79.57,94.38,4.86,89,8510,269,7,0
2906,88.45,108.21,8.33,77,10711,223,13,1
1002,72.11,78.06,5.95,66,8520,300,0,0
78,68.2,95.95,2.9,67,11343,41,3,0
906,99.92,85.82,3.94,92,11946,206,4,0
3138,104.91,98.52,2.63,83,8412,200,11,0
419,77.48,91.73,3.9,71,2130,150,7,0
1330,98.74,98.0,5.65,66,11595,66,12,0
409,79.63,76.21,3.11,84,7204,309,9,1
2700,90.92,87.12,6.33,63,3747,70,3,1
305,83.06,105.39,3.6,79,2489,27,11,0
2994,96.49,83.13,3.57,63,8852,323,7,1
231,83.45,88.44,7.18,80,9004,168,1,0
2166,87.08,100.97,4.54,91,1371,77,9,0
1085,84.1,92.91,4.02,58,4363,134,11,1
1334,79.06,90.2,2.55,75,3607,298,3,0
1324,77.72,110.4,2.98,80,13120,267,9,1
1403,88.01,94.06,5.57,67,10311,133,1,0
202,84.3,92.2,4.52,50,8163,133,3,0
842,71.61,84.39,2.73,90,9680,75,2,0
987,78.34,90.28,3.85,64,5078,161,14,1
427,83.05,92.02,2.83,97,8495,120,10,1
1298,84.83,96.08,1.97,63,8596,282,10,0
1842,96.88,88.99,6.91,82,7397,24,14,1
1823,82.94,91.55,4.29,100,5236,40,4,0
1138,103.81,84.37,4.98,60,4387,106,13,1
1516,58.24,95.03,5.01,65,6937,208,7,0
587,87.93,97.22,2.02,87,7301,298,12,1
2383,87.38,80.78,4.41,57,9435,199,0,0
2002,83.93,98.45,5.49,68,4516,37,3,0
2450,57.8,97.53,5.13,97,5877,213,0,0
1808,79.37,108.33,6.78,77,8780,332,9,0
2107,66.85,98.29,4.55,70,9401,15,1,0
1574,80.67,78.98,6.67,62,5267,186,0,0
3024,91.91,93.73,1.52,96,13764,125,4,1
558,88.36,89.88,1.47,63,14101,326,14,1
2820,83.96,91.64,2.3,57,12307,301,13,0
1091,99.01,109.89,7.36,70,6407,120,8,1
2775,79.94,97.73,5.27,99,7508,58,8,0
1940,99.21,84.01,7.54,85,8935,122,5,0
2666,90.54,100.05,2.94,76,2323,190,13,0
787,93.05,90.49,2.15,92,13605,213,5,0
55,82.93,96.44,2.74,81,13053,112,6,0
776,93.12,93.14,3.89,86,12340,30,5,0
2903,79.38,101.13,3.07,99,6924,249,13,0
2245,90.64,105.34,2.95,79,4214,75,3,0
1604,86.69,91.13,3.71,60,10628,347,7,1
1214,106.74,88.73,2.05,99,13080,346,8,1
387,74.57,101.58,4.14,51,1147,346,13,0
1517,93.27,84.25,1.95,63,2160,354,4,1
2217,88.39,90.44,6.74,87,7845,26,9,0
1300,105.17,94.01,4.34,100,10130,92,6,1
291,72.38,115.58,4.65,99,2948,167,14,0
2803,93.2,96.27,3.6,96,14940,37,5,0
1955,92.3,96.36,8.4,83,3473,106,7,1
270,67.34,83.33,5.21,85,14473,332,3,1
1436,89.49,89.81,3.76,59,7465,309,10,1
3164,74.1,97.1,3.26,77,4011,131,13,0
2814,81.58,105.53,2.08,77,11975,71,9,0
181,104.85,89.2,3.64,80,14921,10,11,1
3117,74.26,85.68,5.3,87,9419,47,9,0
169,79.07,95.35,3.66,50,8325,342,9,0
646,97.8,83.65,2.99,97,10099,201,3,0
2528,93.79,105.66,2.01,87,6230,66,13,0
249,88.12,108.18,6.26,93,4141,132,13,0
527,70.7,99.79,3.51,70,6157,48,13,0
1653,77.53,91.13,5.25,62,11510,275,2,0
3080,50.43,87.68,4.8,98,11451,208,14,0
3100,80.3,88.5,2.77,57,12860,45,6,1
2835,94.9,87.33,2.57,88,7462,278,6,1
2439,100.23,99.32,2.63,65,14505,22,10,1
3042,72.76,96.74,4.62,86,12756,165,12,0
2886,87.87,92.69,6.49,63,10963,145,9,1
2503,93.63,76.68,5.31,53,1210,52,2,0
1377,92.41,92.76,1.53,96,13437,85,5,0
1023,94.15,94.9,3.07,95,3217,205,12,0
1397,92.04,88.03,4.1,76,8941,308,3,0
355,75.67,91.59,4.87,54,7976,50,6,0
148,82.67,90.46,2.85,77,1114,138,1,1
528,56.46,102.31,4.3,96,3552,14,4,1
1447,94.59,95.53,2.1,81,4634,236,9,0
1272,75.3,91.71,2.78,52,7829,240,8,0
2006,81.16,97.8,7.48,67,3365,174,1,1
576,88.59,84.51,4.51,92,3641,23,2,0
2574,81.72,81.78,4.11,100,13431,128,7,0
2953,112.19,85.84,3.95,54,1329,358,5,1
284,76.84,79.22,4.87,86,4096,27,7,0
3012,70.53,95.85,4.57,76,5425,208,1,0
1186,89.76,98.06,3.84,66,7360,251,2,1
3033,90.45,110.09,2.68,93,9101,64,3,0
602,83.44,96.61,5.78,82,4469,259,3,0
1637,91.86,102.78,6.01,86,11027,154,10,0
1252,77.29,97.83,3.75,74,2806,236,6,0
2245,73.63,100.21,5.33,79,8439,188,1,0
1688,100.62,102.81,6.81,54,10366,230,9,1
1571,85.95,96.37,6.22,52,2087,198,13,0
230,70.87,80.71,5.09,86,5289,51,12,0
568,94.36,107.49,5.03,87,5618,100,10,0
726,93.91,100.96,5.06,77,13482,23,9,0
1223,101.47,104.19,3.03,66,3216,255,0,1
1927,87.12,92.96,4.53,67,10344,276,12,0
2537,71.64,102.81,2.39,73,12131,60,11,0
1767,87.38,98.75,4.46,55,6548,43,11,1
1203,87.73,78.81,3.74,88,8382,48,11,0
1836,77.81,94.72,3.72,63,12402,295,9,0
1189,71.86,94.78,4.14,72,9475,360,5,1
386,68.89,86.86,1.92,100,13803,185,7,0
1123,81.36,105.92,-1.17,66,3413,216,13,0
1738,86.7,82.56,2.96,64,11392,190,5,0
2326,83.1,100.76,2.5,65,4214,325,7,1
2180,97.09,95.0,4.9,58,14344,40,10,0
119,76.03,110.04,2.52,74,10812,325,4,0
1729,76.32,95.5,4.0,90,4869,310,10,0
673,72.36,98.48,2.16,67,13796,90,10,0
1585,77.53,99.47,4.23,72,14326,25,5,0
2235,84.79,92.39,7.26,54,1583,288,13,1
2252,67.13,93.12,3.28,57,3266,328,9,0
2119,80.76,86.86,2.94,62,11169,89,7,0
2029,82.13,91.98,4.74,80,6200,151,8,0
1111,65.31,106.41,6.07,52,6786,302,5,1
2174,94.77,99.38,3.4,100,11856,52,5,0
2131,92.11,102.4,2.51,70,14609,118,8,1
1011,77.36,83.6,3.22,62,11048,43,4,0
3148,103.94,96.55,2.82,100,9860,242,3,0
2439,63.09,89.71,6.59,60,12837,202,14,1
981,76.83,104.74,3.88,95,2534,269,1,1
1944,99.11,96.71,5.58,55,1873,359,0,0
1274,82.82,105.93,4.61,89,9350,74,11,0
1247,75.27,87.49,1.72,55,4902,360,8,1
591,114.02,97.39,3.73,81,9725,200,8,0
3068,85.32,90.84,3.52,76,3526,250,14,1
1919,86.31,100.19,3.87,57,7803,4,3,0
922,95.08,96.14,3.6,60,11169,217,11,0
2118,81.32,90.09,5.2,92,13613,200,11,0
2106,85.5,102.06,5.06,63,7180,215,12,0
2023,73.21,94.87,2.31,96,12830,346,10,1
721,81.17,108.59,4.32,60,13128,43,8,0
3079,70.69,105.71,4.83,92,3368,58,2,0
2680,79.91,86.85,2.43,90,10140,185,6,0
3105,75.26,94.13,3.25,80,11865,36,5,1
1941,93.44,96.41,3.79,64,2108,89,4,0
2822,79.24,107.11,3.85,71,11224,273,2,0
1688,85.05,80.95,4.35,50,13400,356,14,1
397,90.02,94.67,5.77,80,10290,219,13,0
19,70.17,100.75,4.98,63,8402,189,14,0
2650,110.24,86.79,5.94,96,12493,68,6,1
270,108.34,85.4,4.01,94,1096,230,10,0
2079,83.54,88.22,3.96,65,1378,263,13,0
321,87.6,93.72,5.95,88,14174,79,4,0
1183,84.63,96.05,4.03,80,6186,227,7,0
1823,101.69,99.96,0.5,88,14478,316,5,0
1774,70.46,92.19,5.92,60,2664,326,13,1
1322,80.47,101.22,5.72,89,11224,40,2,0
563,75.73,99.95,3.58,89,5530,44,14,1
2744,76.34,101.08,2.77,90,12988,52,9,0
1716,84.02,80.81,4.45,57,6616,318,11,1
814,96.53,78.36,5.65,68,10047,249,6,1
1594,59.32,101.11,3.38,74,14452,107,8,0
3124,100.93,106.84,3.49,86,12523,178,7,0
1847,67.55,89.71,3.5,51,3734,203,5,0
2982,89.84,99.37,2.15,98,4920,268,3,1
2052,81.12,92.92,5.38,56,9078,193,14,1
1484,86.89,85.41,2.7,53,4905,316,5,1
6,75.88,91.37,3.65,51,13694,42,0,1
2145,92.09,85.33,4.9,100,1444,9,11,0
481,94.01,85.61,3.41,90,2625,78,0,0
1966,84.92,101.23,2.89,85,6203,244,8,0
1712,88.06,84.96,6.14,82,7609,284,5,0
2251,97.25,91.2,4.13,58,5923,102,10,1
233,78.85,103.5,5.93,67,11366,42,8,0
408,95.11,94.91,5.13,84,4811,45,7,1
1815,85.26,88.32,4.38,85,11511,158,8,0
2927,74.68,103.55,4.66,53,4177,5,4,0
3000,90.94,102.55,5.18,64,5422,204,6,1
2584,93.07,93.9,4.67,93,14597,135,10,0
2734,87.9,102.23,4.03,60,2672,134,5,0
2320,70.8,93.38,3.81,84,12890,162,4,1
2675,85.37,87.44,3.05,96,12403,226,0,0
432,89.35,102.1,5.53,76,8352,5,3,0
36,80.87,92.56,3.26,82,6448,32,1,0
1711,83.69,101.64,2.75,72,8876,273,0,0
1787,98.97,89.02,4.81,54,3054,65,7,0
1152,98.59,95.44,3.74,77,8587,14,12,0
1179,92.22,102.38,2.35,82,5112,46,10,0
374,70.78,95.58,2.12,87,10788,278,12,1
2469,93.38,89.75,4.27,67,13738,346,1,0
725,87.27,99.45,2.28,68,14256,78,7,0
3087,86.56,89.64,5.06,68,12436,57,14,0
1733,82.06,97.03,6.86,78,3958,213,2,0
2953,97.28,92.0,5.48,69,4967,40,7,0
1917,105.68,92.05,3.12,59,3899,99,0,0
2221,97.08,96.78,3.58,61,9007,60,14,1
999,60.06,92.51,3.86,81,12846,305,5,1
1112,97.69,92.32,5.04,51,14493,102,2,0
1645,96.76,93.95,3.92,82,5554,266,4,0
2229,107.67,96.48,4.48,95,14638,11,10,1
19,79.81,112.6,1.62,77,4208,260,1,1
1981,53.96,87.95,4.09,93,1995,54,12,1
2196,90.37,109.72,4.42,63,13885,105,5,1
1554,72.66,91.73,4.73,89,13223,53,2,0
1943,87.76,103.27,4.29,72,9888,303,13,0
1612,116.61,88.25,2.71,61,13936,159,4,0
2802,95.03,100.04,4.1,77,12967,203,9,0
1040,62.78,91.05,3.39,98,4589,292,4,0
2843,83.49,83.68,3.19,80,14214,158,13,0
1590,76.6,99.48,-0.6,94,5072,346,3,0
766,80.07,91.53,1.17,71,5385,54,3,0
1052,89.88,96.34,5.83,82,9789,284,8,0
3038,88.32,81.21,3.21,63,8392,273,14,1
1325,80.22,101.13,2.0,77,10026,65,2,0
1666,90.47,89.72,4.16,54,12862,323,2,0
236,73.78,94.08,2.73,68,11972,86,6,0
1288,85.14,98.14,3.07,52,2999,161,4,0
1448,94.26,99.33,4.76,58,5218,141,6,1
1995,84.61,91.12,5.84,63,8103,88,9,1
2404,61.7,103.74,7.61,55,9170,38,13,0
2058,74.19,90.03,4.67,59,4681,330,13,1
2074,110.52,98.84,1.63,74,9991,240,5,0
306,77.75,90.47,4.53,69,3740,180,14,0
2061,75.78,89.72,2.02,89,7153,328,0,0
242,74.25,79.5,7.19,82,11982,132,8,0
141,91.69,93.24,3.92,76,13164,247,11,0
2648,100.63,111.72,4.89,69,13355,148,8,1
2464,85.1,109.45,2.8,98,7458,148,10,0
1102,82.52,97.14,4.81,80,3834,47,11,0
174,81.0,107.18,4.15,52,5935,201,4,0
2347,99.91,101.71,4.49,56,12082,128,7,0
2260,76.46,84.61,3.67,50,14432,17,4,1
788,90.44,93.51,4.46,76,3306,115,3,0
176,78.93,109.21,2.47,65,2526,326,12,1
3072,77.42,103.6,5.89,91,2913,86,0,0
1429,66.45,89.23,2.9,63,14888,273,4,0
1763,77.37,97.73,5.99,94,7080,166,6,0
28,105.03,90.3,4.94,89,6546,115,10,0
572,71.99,74.54,0.22,72,1899,86,6,0
2623,88.72,90.16,0.85,86,4403,160,1,0
554,96.13,96.39,2.8,94,13215,116,9,0
1074,89.16,104.39,3.74,99,13792,256,7,0
341,69.95,83.98,4.18,63,2664,86,4,1
2849,93.41,93.81,3.37,89,6139,188,0,0
684,88.79,98.0,1.12,64,3443,275,12,0
102,96.57,102.78,3.81,93,8441,234,13,0
1166,58.77,97.37,3.95,65,8876,92,10,0
2942,63.88,102.37,4.45,85,4149,241,8,0
2048,71.24,99.7,2.1,91,3616,326,12,1
595,88.69,102.52,5.41,59,3329,10,3,0
1202,77.6,83.59,4.73,59,6104,27,11,0
1026,88.97,94.71,4.28,66,13020,283,3,1
504,81.85,89.4,5.33,67,2125,49,7,1
1678,77.32,107.6,4.15,66,4233,25,9,0
1605,91.87,90.68,5.72,94,8243,195,13,1
2211,76.99,83.15,4.21,88,1077,275,6,1
299,81.46,86.23,3.06,93,7893,88,0,0
403,77.25,82.87,4.15,63,9088,211,1,1
1748,105.27,104.83,4.35,56,9167,80,6,0
1860,88.13,99.34,2.6,73,12604,342,9,1
1868,56.68,88.38,5.07,53,5516,357,13,1
1953,85.88,110.01,3.46,59,13620,110,7,0
469,94.92,91.93,4.04,75,1100,60,9,0
2340,60.09,99.1,4.0,83,12721,87,12,0
278,92.68,100.63,3.94,95,2293,226,9,0
2836,90.67,85.03,7.33,71,12061,264,2,1
3168,90.28,99.98,4.83,93,4399,270,3,0
2409,64.56,98.04,4.79,89,6829,284,8,0
495,93.0,92.82,2.14,92,13923,318,11,1
2712,95.24,85.26,4.76,53,12547,22,12,0
2459,92.04,93.05,4.83,60,9015,40,4,0
1155,62.42,93.22,6.58,97,4865,285,10,0
1181,82.29,95.05,4.83,77,3748,235,9,0
2001,104.42,99.68,2.81,75,7320,200,11,0
2563,93.8,107.43,5.09,99,8243,170,10,0
535,65.68,92.71,4.67,98,7772,46,14,0
1875,84.76,98.88,4.69,74,1744,170,3,0
1527,91.08,94.42,2.96,81,11671,148,2,0
161,88.8,100.22,2.05,56,7525,162,7,0
1596,73.91,98.63,3.68,76,12130,220,13,0
411,77.29,93.67,4.4,67,11622,284,2,0
3084,76.75,91.42,4.12,85,12170,241,6,0
2766,89.94,98.24,-0.85,89,14277,287,12,1
2782,90.99,119.23,2.64,74,4082,105,8,0
967,79.87,90.74,1.96,71,11124,229,3,0
985,82.7,104.27,4.6,71,5563,253,14,1
2922,87.14,108.43,3.04,78,3029,102,8,0
1784,84.26,101.92,4.88,52,9038,54,8,0
780,73.81,104.05,6.9,56,6056,311,11,0
2807,58.42,85.99,4.91,94,4094,38,6,0
232,81.19,80.55,4.11,67,12606,117,2,1
1305,99.48,95.93,3.84,65,6096,115,7,0
443,85.22,97.94,4.25,73,11015,310,4,0
2759,82.98,94.79,4.53,62,7128,66,10,0
1496,87.02,86.87,5.47,86,14686,119,7,0
1690,79.78,105.29,1.56,92,14159,322,6,1
2542,70.62,86.04,4.3,56,9384,57,11,0
2645,63.1,105.84,2.6,54,1538,103,10,0
392,94.79,90.66,6.54,75,7221,114,4,0
2960,71.22,92.94,4.11,96,1760,87,5,0
2852,67.93,101.75,2.18,57,4975,115,12,0
970,84.49,92.62,4.42,88,11755,149,12,0
296,76.94,94.57,4.66,99,10914,165,1,0
942,80.32,97.1,2.14,72,1659,154,13,0
2186,95.07,92.05,1.96,69,2234,193,14,1
3164,90.4,101.0,3.11,100,9954,102,7,0
1049,76.24,89.52,3.31,83,6888,95,1,0
2915,83.36,110.18,4.25,60,7051,245,9,0
3139,72.51,90.43,4.43,50,5927,270,3,0
645,87.09,98.02,1.8,68,3384,353,0,0
1919,69.11,92.13,4.76,69,6855,190,2,0
2817,110.74,85.61,5.37,80,3213,52,1,0
986,97.84,102.56,2.95,82,12557,85,9,0
337,108.52,112.41,3.85,89,11245,165,10,0
756,86.34,96.73,2.21,72,7212,43,5,0
884,94.37,92.18,5.26,73,2625,311,9,0
1592,86.32,90.25,3.53,80,5191,325,12,1
2758,75.95,95.91,2.52,57,1997,104,13,1
2507,88.62,75.67,5.05,98,8537,219,8,1
2010,76.76,87.12,5.34,54,14722,233,0,0
718,57.51,107.43,6.34,73,3904,359,13,0
2354,76.96,86.3,2.15,95,5456,187,7,0
1093,76.53,88.38,4.06,84,13376,85,5,0
2670,89.72,109.21,4.41,63,2799,62,0,0
